track_id,name,album,artists,url,acousticness,danceability,energy,instrumentalness,speechiness,valence,duration,loudness,tempo,time_signature,key,mode
0YRWFGr8QkH3GhmcLYOUTv,Swaype,Swaype,Wavy Naps,https://open.spotify.com/track/0YRWFGr8QkH3GhmcLYOUTv,0.788,0.574,0.246,0.92,0.0477,0.37,145.94594,-11.081,148.132,3,4,1
5a1iz510sv2W9Dt1MvFd5R,It's Beginning to Look a Lot like Christmas,Christmas (Deluxe Special Edition),Michael Bublé,https://open.spotify.com/track/5a1iz510sv2W9Dt1MvFd5R,0.908,0.339,0.214,7.47e-06,0.0375,0.363,206.63986,-11.714,94.775,3,4,1
1kwnxJNVl7cwcU98RvMBaR,Surf,Circles,Mac Miller,https://open.spotify.com/track/1kwnxJNVl7cwcU98RvMBaR,0.754,0.828,0.182,0.0706,0.166,0.231,330.5067,-13.066,147.279,4,1,0
77ui6nDkmhhACU7DTLNG4v,Back To You,All Stand Together,"Lost Frequencies, Elley Duhé, X Ambassadors",https://open.spotify.com/track/77ui6nDkmhhACU7DTLNG4v,0.194,0.665,0.517,0,0.0319,0.44,156.54668,-8.289,115.93,4,0,1
59AhbmCmtzcGVEYuzNXFIx,Quiver,Quiver,SILK,https://open.spotify.com/track/59AhbmCmtzcGVEYuzNXFIx,0.0973,0.899,0.785,0.483,0.133,0.119,181.4596,-7.668,131.03,4,6,1
5syz2R8eaH9Wh0w4By3pbz,Winter's Tale,Winter's Tale,"softy, Comodo",https://open.spotify.com/track/5syz2R8eaH9Wh0w4By3pbz,0.951,0.709,0.339,0.916,0.0353,0.142,140.93161,-14.855,100.891,3,9,1
56xHMIfQPoe0prrSi3BGhf,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Can’t Catch Me Now (from The Hunger Games: The Ballad of Songbirds & Snakes),Olivia Rodrigo,https://open.spotify.com/track/56xHMIfQPoe0prrSi3BGhf,0.838,0.521,0.366,4.11e-06,0.034,0.225,205.4839,-8.159,141.332,4,11,0
5O2P9iiztwhomNh8xkR9lJ,Night Changes,FOUR (Deluxe),One Direction,https://open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ,0.859,0.672,0.52,0,0.0353,0.37,226.6,-7.747,120.001,4,8,1
3iVcZ5G6tvkXZkZKlMpIUs,Alright,To Pimp A Butterfly,Kendrick Lamar,https://open.spotify.com/track/3iVcZ5G6tvkXZkZKlMpIUs,0.0742,0.796,0.766,0,0.238,0.558,219.33333,-5.974,110.034,4,7,1
6scpNkWEmUxmKY7nYjVLsX,Apple Pie,Rodeo,Travis Scott,https://open.spotify.com/track/6scpNkWEmUxmKY7nYjVLsX,0.0335,0.655,0.496,0,0.0364,0.28,219.36,-4.139,137.932,4,3,0
161DnLWsx1i3u1JT05lzqU,Talking to the Moon,Doo-Wops & Hooligans,Bruno Mars,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU,0.511,0.498,0.59,0,0.032,0.0784,217.86667,-4.721,145.867,4,1,0
6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,UTOPIA,Travis Scott,https://open.spotify.com/track/6wsqVwoiVH2kde4k4KKAFU,0.0186,0.927,0.619,0,0.0539,0.817,211.58244,-4.441,117.995,4,5,0
7cLnbmx7ZUWAwyocrKz3wL,Let Go,CHASE,Aaron May,https://open.spotify.com/track/7cLnbmx7ZUWAwyocrKz3wL,0.046,0.87,0.498,0,0.0622,0.692,176.53197,-8.339,110.017,4,9,0
3EMp20j5E42MxfFbsEsIvD,Churchill Downs (feat. Drake),Come Home The Kids Miss You,"Jack Harlow, Drake",https://open.spotify.com/track/3EMp20j5E42MxfFbsEsIvD,0.615,0.71,0.522,0,0.36,0.37,309.32748,-9.102,96.448,4,11,1
5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),Holy,"Justin Bieber, Chance the Rapper",https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,0.196,0.673,0.704,0,0.36,0.372,212.09348,-8.056,86.919,4,6,1
5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg, Wiz Khalifa, Bruno Mars",https://open.spotify.com/track/5HQVUIKwCEXpe7JIHyY734,0.0525,0.715,0.655,0,0.137,0.531,207.33333,-6.425,95.078,4,0,1
5NhlpQ6BOIz3S5welptk1W,Sober,Kauai,Childish Gambino,https://open.spotify.com/track/5NhlpQ6BOIz3S5welptk1W,0.124,0.707,0.562,1.58e-05,0.0305,0.418,252.02649,-7.621,98.094,4,0,1
23khhseCLQqVMCIT1WMAns,Magic,Ghost Stories,Coldplay,https://open.spotify.com/track/23khhseCLQqVMCIT1WMAns,0.0266,0.738,0.482,0.621,0.0402,0.352,285.01416,-8.917,93.457,4,6,0
476V2d6iA2tWXgQboKmTtA,Father And Son,Tea For The Tillerman (Remastered 2020),Yusuf / Cat Stevens,https://open.spotify.com/track/476V2d6iA2tWXgQboKmTtA,0.541,0.495,0.326,8.85e-05,0.0365,0.371,221.12,-12.29,136.243,4,7,1
7CoMBpPTwQi2wPT0U0Nr9b,State Lines,Birthplace,Novo Amor,https://open.spotify.com/track/7CoMBpPTwQi2wPT0U0Nr9b,0.959,0.509,0.31,0.229,0.0313,0.151,208.65334,-10.623,137.474,3,9,1
42UaitnwvuKqNcD5Oa2HlD,Thinking 'Bout Love,Songs to Break Up To,Wild Rivers,https://open.spotify.com/track/42UaitnwvuKqNcD5Oa2HlD,0.479,0.733,0.324,0,0.033,0.388,199.39146,-8.122,141.8,4,5,1
4PuUa8e5s7P3Zv1IdCGIsa,Such A Simple Thing,Part Of The Light,Ray LaMontagne,https://open.spotify.com/track/4PuUa8e5s7P3Zv1IdCGIsa,0.86,0.522,0.256,0.000806,0.0258,0.13,296.38666,-11.216,76.349,4,10,1
3uouaAVXpQR3X8RYkJyitQ,CYANIDE,CASE STUDY 01,Daniel Caesar,https://open.spotify.com/track/3uouaAVXpQR3X8RYkJyitQ,0.704,0.589,0.652,0.00055,0.373,0.486,194.95964,-7.498,158.49,4,10,1
7AFASza1mXqntmGtbxXprO,changes,?,XXXTENTACION,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,0.883,0.669,0.308,0,0.029,0.52,121.88689,-10.068,64.934,4,11,1
16x9bQHw8TBNaGDyULvwad,before I close my eyes,?,XXXTENTACION,https://open.spotify.com/track/16x9bQHw8TBNaGDyULvwad,0.976,0.356,0.143,1.89e-05,0.0388,0.334,99.65832,-15.148,75.522,4,9,1
4c2xt1trwYZpMqPWY35Xi9,Jaded,Scorpion,Drake,https://open.spotify.com/track/4c2xt1trwYZpMqPWY35Xi9,0.037,0.764,0.271,0,0.0414,0.0371,262.45334,-5.697,116.019,4,0,1
2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),Hyperion,"Gesaffelstein, The Weeknd",https://open.spotify.com/track/2vXKRlJBXyOcvZYTdNeckS,0.0933,0.658,0.671,0.000927,0.0363,0.166,202.09332,-12.21,100.966,4,2,1
5uQOauh47VFt3B2kV9kRXw,My Shit,Artist,A Boogie Wit da Hoodie,https://open.spotify.com/track/5uQOauh47VFt3B2kV9kRXw,0.244,0.812,0.621,0,0.0515,0.847,128.15672,-8.3,77.998,4,5,1
5SnQILxl7lE7J8bRgM3NSb,1999,Still Sleep?,Sleepy Hallow,https://open.spotify.com/track/5SnQILxl7lE7J8bRgM3NSb,0.856,0.802,0.502,0,0.059,0.675,208.29265,-7.136,123.097,4,11,0
1Qz102L6nW3SfTBmvbKnuU,Chasing Raindrops,Chasing Raindrops,Shay Walsh,https://open.spotify.com/track/1Qz102L6nW3SfTBmvbKnuU,0.833,0.501,0.157,0.338,0.0329,0.163,214.18604,-19.893,109.855,4,3,1
2MYuzF9LpfzpQPIIt28unv,Hidden Harmonies,Hidden Harmonies,Duponte et Duponte,https://open.spotify.com/track/2MYuzF9LpfzpQPIIt28unv,0.856,0.404,0.185,0.504,0.0404,0.102,199.80934,-15.014,140.211,4,5,1
2CFUoit9OLr6gHZ2WUz7P1,The First Step,The First Step,Baker St.,https://open.spotify.com/track/2CFUoit9OLr6gHZ2WUz7P1,0.968,0.628,0.208,0.467,0.0374,0.171,182.60677,-15.025,58.821,4,9,0
5rBnsa0pkuIndZ3vGW95vq,You're All I Can Think Of,You're All I Can Think Of,Original Three,https://open.spotify.com/track/5rBnsa0pkuIndZ3vGW95vq,0.975,0.44,0.122,0.916,0.0354,0.131,298.11197,-24.096,104.392,4,8,1
1tOHfIMejiASTjsmkvH704,Passing Time,Passing Time,Sean Murphy,https://open.spotify.com/track/1tOHfIMejiASTjsmkvH704,0.976,0.425,0.141,0.878,0.031,0.185,185.84227,-18.935,102.984,4,0,1
3VRTgB7okjGGrRg4pTFC8r,Graceful Rhapsody,Graceful Rhapsody,Velvet Groove,https://open.spotify.com/track/3VRTgB7okjGGrRg4pTFC8r,0.931,0.514,0.178,0.859,0.0284,0.104,162.7083,-17.286,96.372,4,2,0
5UmbhPeNquH5OmwJ8oGuAP,Wallflower,Wallflower,Isac Solo Trio,https://open.spotify.com/track/5UmbhPeNquH5OmwJ8oGuAP,0.966,0.557,0.151,0.901,0.0365,0.173,220.3005,-16.639,108.661,4,0,1
3FpMFIImpOZfAXQjsOBmkh,Till There Was You,Till There Was You,Mayfare Trio,https://open.spotify.com/track/3FpMFIImpOZfAXQjsOBmkh,0.942,0.538,0.22,0.904,0.0334,0.233,155.09111,-16.31,109.102,4,5,0
2sMyolj16yyMfF5TDs2Xs8,Walking talking fields,Walking talking fields,Rossdale Junction,https://open.spotify.com/track/2sMyolj16yyMfF5TDs2Xs8,0.878,0.31,0.0769,0.482,0.0425,0.0836,234.37067,-17.934,73.471,4,5,1
1KYECtLMpjC6ov4SDRAj2Y,Sunset Stroll,Sunset Stroll,Urban Jazz Junction,https://open.spotify.com/track/1KYECtLMpjC6ov4SDRAj2Y,0.96,0.314,0.191,0.966,0.0345,0.144,164.68208,-17.457,96.892,4,5,0
1wfEcUI12BqJQEPjXm3j03,Slow fox,Slow fox,The Stilltones,https://open.spotify.com/track/1wfEcUI12BqJQEPjXm3j03,0.935,0.409,0.176,0.797,0.0371,0.102,215.07433,-14.427,83.575,4,5,1
2BBxt787LSuIdPXN6YM3S1,You Gave Me That Look,You Gave Me That Look,Original Three,https://open.spotify.com/track/2BBxt787LSuIdPXN6YM3S1,0.993,0.609,0.0539,0.969,0.0631,0.201,304.6941,-24.509,103.414,4,5,1
0rVJ6v23RQozOIvr1YotJP,Hell N Back,Hell N Back (Sped Up),Bakar,https://open.spotify.com/track/0rVJ6v23RQozOIvr1YotJP,0.314,0.633,0.684,8.95e-05,0.591,0.725,213.57333,-4.314,209.688,4,10,0
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,My Head Is An Animal,Of Monsters and Men,https://open.spotify.com/track/2ihCaVdNZmnHZWt0fvAM7B,0.0206,0.457,0.757,0,0.032,0.417,266.6,-5.177,102.961,4,1,1
1eyzqe2QqGZUmfcPZtrIyt,Midnight City,"Hurry Up, We're Dreaming",M83,https://open.spotify.com/track/1eyzqe2QqGZUmfcPZtrIyt,0.0161,0.526,0.712,0,0.0356,0.32,241.44,-6.525,105.009,4,11,0
3PzsbWSQdLCKDLxn7YZfkM,I'm On Fire,Born In The U.S.A.,Bruce Springsteen,https://open.spotify.com/track/3PzsbWSQdLCKDLxn7YZfkM,0.589,0.62,0.446,0.0299,0.0347,0.868,155.88,-14.451,88.591,4,1,0
66wkCYWlXzSTQAfnsPBptt,My Favorite Part,The Divine Feminine,"Mac Miller, Ariana Grande",https://open.spotify.com/track/66wkCYWlXzSTQAfnsPBptt,0.627,0.861,0.33,1.93e-06,0.0526,0.718,216.0,-7.194,95.016,4,6,1
2F2p7b5Xq20mRyEeWYaeUF,Substitution (feat. Julian Perretta),Substitution (feat. Julian Perretta),"Purple Disco Machine, Kungs, Julian Perretta",https://open.spotify.com/track/2F2p7b5Xq20mRyEeWYaeUF,0.00903,0.69,0.89,1.61e-05,0.0507,0.713,181.4776,-4.866,124.018,4,0,0
6W9qtw3ddhkYznaOxB50p8,The Feeling,The Feeling,Lost Frequencies,https://open.spotify.com/track/6W9qtw3ddhkYznaOxB50p8,0.404,0.615,0.744,0,0.163,0.357,153.44989,-8.315,131.97,4,7,1
0cOBMETjhxublnnwhbnzJO,Reality (feat. Janieck Devy) - Radio Edit,Less Is More,"Lost Frequencies, Janieck Devy",https://open.spotify.com/track/0cOBMETjhxublnnwhbnzJO,0.0197,0.714,0.697,2.0e-06,0.032,0.602,159.48,-7.887,122.145,4,1,0
6JrAEmBFd61eYIGVOSPnT4,Wicked Games (feat. Anna Naklab) - Radio Edit,Wicked Games (feat. Anna Naklab) [Radio Edit],"Parra for Cuva, Anna Naklab",https://open.spotify.com/track/6JrAEmBFd61eYIGVOSPnT4,0.0667,0.801,0.641,0.0244,0.0455,0.701,195.21025,-8.584,124.979,4,11,1
35U4PXL3W3XIkAjEUdhr36,Harvest Moon,Pacific Standard Time,Poolside,https://open.spotify.com/track/35U4PXL3W3XIkAjEUdhr36,0.288,0.782,0.622,0.53,0.0411,0.921,368.77356,-5.825,106.022,4,2,1
7s1upm7yr7ZjrzXMwHawtG,Sexual Healing - Kygo Remix,Sexual Healing (Kygo Remix),"Marvin Gaye, Kygo",https://open.spotify.com/track/7s1upm7yr7ZjrzXMwHawtG,0.321,0.689,0.68,0.0211,0.0427,0.646,368.31683,-7.196,100.987,4,0,0
7IfOWyh4jTfkcGVrXKVNq0,Aloha,Panorama,"Møme, Merryn Jeann",https://open.spotify.com/track/7IfOWyh4jTfkcGVrXKVNq0,0.204,0.661,0.635,0.00114,0.0645,0.365,218.48,-7.423,99.972,4,10,0
5o1mS67lEoLCeFobGIaNb2,Forever And A Day,Forever And A Day,"LP Giobbi, Caroline Byrne",https://open.spotify.com/track/5o1mS67lEoLCeFobGIaNb2,0.104,0.658,0.546,0.000211,0.0318,0.289,166.2302,-9.338,125.067,4,7,1
2KMJ5CoxY4ECG9TZyNWmpv,Heatwave (feat. Akon),Sugar,"Robin Schulz, Akon",https://open.spotify.com/track/2KMJ5CoxY4ECG9TZyNWmpv,0.196,0.702,0.82,0,0.063,0.52,187.12617,-4.323,107.936,4,7,0
0vtX8UMG38p7IXpP4lZJ2z,Bloom,In Return,ODESZA,https://open.spotify.com/track/0vtX8UMG38p7IXpP4lZJ2z,0.0149,0.555,0.585,0.86,0.0272,0.0803,195.69229,-6.683,130.004,4,2,1
4TesXLELrAp8TPGHckP6Ap,Tres Hermanos,El Bueno Y El Malo,"Hermanos Gutiérrez, Dan Auerbach",https://open.spotify.com/track/4TesXLELrAp8TPGHckP6Ap,0.974,0.636,0.451,0.941,0.0352,0.541,201.41333,-9.933,94.604,4,0,0
3PTsvzTENG4jREGGQz9xpb,The Way Back Home,The Way Back Home,Aisha Badru,https://open.spotify.com/track/3PTsvzTENG4jREGGQz9xpb,0.684,0.491,0.328,0.000146,0.0384,0.107,214.36108,-16.564,81.958,4,9,1
2uhEKg8kIzpdvz4gyy6x8W,Only Love,Every Kingdom,Ben Howard,https://open.spotify.com/track/2uhEKg8kIzpdvz4gyy6x8W,0.3,0.545,0.485,0.00137,0.151,0.341,249.17332,-9.941,80.338,4,8,1
64BbK9SFKH2jk86U3dGj2P,Otherside,Californication (Deluxe Edition),Red Hot Chili Peppers,https://open.spotify.com/track/64BbK9SFKH2jk86U3dGj2P,0.00316,0.458,0.795,0.000202,0.0574,0.513,255.37334,-3.265,123.229,4,0,1
4yugZvBYaoREkJKtbG08Qr,Take It Easy - 2013 Remaster,Eagles (2013 Remaster),Eagles,https://open.spotify.com/track/4yugZvBYaoREkJKtbG08Qr,0.343,0.575,0.67,4.95e-06,0.0318,0.74,211.57796,-10.39,139.191,4,7,1
57uX2vR9j9DNiANDYfXw1i,Never Say Never,The Fray,The Fray,https://open.spotify.com/track/57uX2vR9j9DNiANDYfXw1i,0.568,0.23,0.492,8.18e-06,0.0317,0.262,256.61334,-5.767,160.139,4,8,1
3zksbXteOCeSusJ5Xltr3t,Bubble Gum,Bubble Gum,Clairo,https://open.spotify.com/track/3zksbXteOCeSusJ5Xltr3t,0.979,0.509,0.0167,2.72e-05,0.115,0.229,175.96082,-24.639,207.97,3,9,1
